PÉRIODE DE RÉFÉRENCE,GÉO,DGUID,Langue maternelle,Statistiques,Réponses multiples,UNITÉ DE MESURE,IDENTIFICATEUR D'UNITÉ DE MESURE,FACTEUR SCALAIRE,IDENTIFICATEUR SCALAIRE,VECTEUR,COORDONNÉES,VALEUR,STATUS,SYMBOLE,TERMINÉ,DÉCIMALES
2016,Nouveau-Brunswick,2016A000213,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943440,5.6.2.1,0.2,,,,1
2016,Nouveau-Brunswick,2016A000213,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943441,5.7.1.1,330,,,,0
2016,Nouveau-Brunswick,2016A000213,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943442,5.7.2.1,0,,,,1
2016,Nouveau-Brunswick,2016A000213,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943443,5.8.1.1,145,,,,0
2016,Nouveau-Brunswick,2016A000213,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943444,5.8.2.1,0,,,,1
2016,Québec,2016A000224,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943445,6.1.1.1,8066555,,,,0
2016,Québec,2016A000224,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943446,6.1.1.2,8066555,,,,0
2016,Québec,2016A000224,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943447,6.1.2.1,100,,,,1
2016,Québec,2016A000224,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943448,6.1.2.2,100,,,,1
2016,Québec,2016A000224,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943449,6.2.1.1,6219660,,,,0
2016,Québec,2016A000224,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943450,6.2.1.2,6295380,,,,0
2016,Québec,2016A000224,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943451,6.2.2.1,77.1,,,,1
2016,Québec,2016A000224,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943452,6.2.2.2,78,,,,1
2016,Québec,2016A000224,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943453,6.3.1.1,601155,,,,0
2016,Québec,2016A000224,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943454,6.3.1.2,657080,,,,0
2016,Québec,2016A000224,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943455,6.3.2.1,7.5,,,,1
2016,Québec,2016A000224,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943456,6.3.2.2,8.1,,,,1
2016,Québec,2016A000224,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943457,6.4.1.1,1060830,,,,0
2016,Québec,2016A000224,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943458,6.4.1.2,1114095,,,,0
2016,Québec,2016A000224,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943459,6.4.2.1,13.2,,,,1
2016,Québec,2016A000224,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943460,6.4.2.2,13.8,,,,1
2016,Québec,2016A000224,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943461,6.5.1.1,72395,,,,0
2016,Québec,2016A000224,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943462,6.5.2.1,0.9,,,,1
2016,Québec,2016A000224,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943463,6.6.1.1,27485,,,,0
2016,Québec,2016A000224,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943464,6.6.2.1,0.3,,,,1
2016,Québec,2016A000224,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943465,6.7.1.1,67075,,,,0
2016,Québec,2016A000224,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943466,6.7.2.1,0.8,,,,1
2016,Québec,2016A000224,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943467,6.8.1.1,17950,,,,0
2016,Québec,2016A000224,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943468,6.8.2.1,0.2,,,,1
2016,Ontario,2016A000235,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943469,7.1.1.1,13312870,,,,0
2016,Ontario,2016A000235,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943470,7.1.1.2,13312870,,,,0
2016,Ontario,2016A000235,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943471,7.1.2.1,100,,,,1
2016,Ontario,2016A000235,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943472,7.1.2.2,100,,,,1
2016,Ontario,2016A000235,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943473,7.2.1.1,490720,,,,0
2016,Ontario,2016A000235,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943474,7.2.1.2,527690,,,,0
2016,Ontario,2016A000235,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943475,7.2.2.1,3.7,,,,1
2016,Ontario,2016A000235,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943476,7.2.2.2,4,,,,1
2016,Ontario,2016A000235,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943477,7.3.1.1,8902320,,,,0
2016,Ontario,2016A000235,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943478,7.3.1.2,9077155,,,,0
2016,Ontario,2016A000235,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943479,7.3.2.1,66.9,,,,1
2016,Ontario,2016A000235,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943480,7.3.2.2,68.2,,,,1
2016,Ontario,2016A000235,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943481,7.4.1.1,3553920,,,,0
2016,Ontario,2016A000235,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943482,7.4.1.2,3708015,,,,0
2016,Ontario,2016A000235,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943483,7.4.2.1,26.7,,,,1
2016,Ontario,2016A000235,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943484,7.4.2.2,27.9,,,,1
2016,Ontario,2016A000235,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943485,7.5.1.1,54045,,,,0
2016,Ontario,2016A000235,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943486,7.5.2.1,0.4,,,,1
2016,Ontario,2016A000235,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943487,7.6.1.1,288285,,,,0
2016,Ontario,2016A000235,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943488,7.6.2.1,2.2,,,,1
2016,Ontario,2016A000235,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943489,7.7.1.1,12565,,,,0
2016,Ontario,2016A000235,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943490,7.7.2.1,0.1,,,,1
2016,Ontario,2016A000235,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943491,7.8.1.1,11010,,,,0
2016,Ontario,2016A000235,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943492,7.8.2.1,0.1,,,,1
2016,Manitoba,2016A000246,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943493,8.1.1.1,1261620,,,,0
2016,Manitoba,2016A000246,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943494,8.1.1.2,1261620,,,,0
2016,Manitoba,2016A000246,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943495,8.1.2.1,100,,,,1
2016,Manitoba,2016A000246,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943496,8.1.2.2,100,,,,1
2016,Manitoba,2016A000246,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943497,8.2.1.1,40525,,,,0
2016,Manitoba,2016A000246,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943498,8.2.1.2,43215,,,,0
2016,Manitoba,2016A000246,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943499,8.2.2.1,3.2,,,,1
2016,Manitoba,2016A000246,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943500,8.2.2.2,3.4,,,,1
2016,Manitoba,2016A000246,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943501,8.3.1.1,900610,,,,0
2016,Manitoba,2016A000246,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943502,8.3.1.2,915930,,,,0
2016,Manitoba,2016A000246,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943503,8.3.2.1,71.4,,,,1
2016,Manitoba,2016A000246,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943504,8.3.2.2,72.6,,,,1
2016,Manitoba,2016A000246,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943505,8.4.1.1,288990,,,,0
2016,Manitoba,2016A000246,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943506,8.4.1.2,302475,,,,0
2016,Manitoba,2016A000246,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943507,8.4.2.1,22.9,,,,1
2016,Manitoba,2016A000246,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943508,8.4.2.2,24,,,,1
2016,Manitoba,2016A000246,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943509,8.5.1.1,4365,,,,0
2016,Manitoba,2016A000246,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943510,8.5.2.1,0.3,,,,1
2016,Manitoba,2016A000246,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943511,8.6.1.1,25970,,,,0
2016,Manitoba,2016A000246,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943512,8.6.2.1,2.1,,,,1
2016,Manitoba,2016A000246,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943513,8.7.1.1,695,,,,0
2016,Manitoba,2016A000246,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943514,8.7.2.1,0.1,,,,1
2016,Manitoba,2016A000246,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943515,8.8.1.1,475,,,,0
2016,Manitoba,2016A000246,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943516,8.8.2.1,0,,,,1
2016,Saskatchewan,2016A000247,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943517,9.1.1.1,1083240,,,,0
2016,Saskatchewan,2016A000247,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943518,9.1.1.2,1083240,,,,0
2016,Saskatchewan,2016A000247,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943519,9.1.2.1,100,,,,1
2016,Saskatchewan,2016A000247,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943520,9.1.2.2,100,,,,1
2016,Saskatchewan,2016A000247,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943521,9.2.1.1,15100,,,,0
2016,Saskatchewan,2016A000247,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943522,9.2.1.2,16375,,,,0
2016,Saskatchewan,2016A000247,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943523,9.2.2.1,1.4,,,,1
2016,Saskatchewan,2016A000247,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943524,9.2.2.2,1.5,,,,1
2016,Saskatchewan,2016A000247,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943525,9.3.1.1,892620,,,,0
2016,Saskatchewan,2016A000247,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943526,9.3.1.2,901690,,,,0
2016,Saskatchewan,2016A000247,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943527,9.3.2.1,82.4,,,,1
2016,Saskatchewan,2016A000247,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943528,9.3.2.2,83.2,,,,1
2016,Saskatchewan,2016A000247,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943529,9.4.1.1,156960,,,,0
2016,Saskatchewan,2016A000247,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943530,9.4.1.2,165170,,,,0
2016,Saskatchewan,2016A000247,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943531,9.4.2.1,14.5,,,,1
2016,Saskatchewan,2016A000247,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943532,9.4.2.2,15.2,,,,1
2016,Saskatchewan,2016A000247,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943533,9.5.1.1,2045,,,,0
2016,Saskatchewan,2016A000247,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943534,9.5.2.1,0.2,,,,1
2016,Saskatchewan,2016A000247,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943535,9.6.1.1,15925,,,,0
2016,Saskatchewan,2016A000247,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943536,9.6.2.1,1.5,,,,1
2016,Saskatchewan,2016A000247,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943537,9.7.1.1,310,,,,0
2016,Saskatchewan,2016A000247,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943538,9.7.2.1,0,,,,1
2016,Saskatchewan,2016A000247,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943539,9.8.1.1,280,,,,0
2016,Saskatchewan,2016A000247,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943540,9.8.2.1,0,,,,1
2016,Alberta,2016A000248,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943541,10.1.1.1,4026650,,,,0
2016,Alberta,2016A000248,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943542,10.1.1.2,4026650,,,,0
2016,Alberta,2016A000248,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943543,10.1.2.1,100,,,,1
2016,Alberta,2016A000248,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943544,10.1.2.2,100,,,,1
2016,Alberta,2016A000248,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943545,10.2.1.1,72150,,,,0
2016,Alberta,2016A000248,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943546,10.2.1.2,79150,,,,0
2016,Alberta,2016A000248,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943547,10.2.2.1,1.8,,,,1
2016,Alberta,2016A000248,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943548,10.2.2.2,2,,,,1
2016,Alberta,2016A000248,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943549,10.3.1.1,2991480,,,,0
2016,Alberta,2016A000248,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943550,10.3.1.2,3035905,,,,0
2016,Alberta,2016A000248,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943551,10.3.2.1,74.3,,,,1
2016,Alberta,2016A000248,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943552,10.3.2.2,75.4,,,,1
2016,Alberta,2016A000248,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943553,10.4.1.1,870945,,,,0
2016,Alberta,2016A000248,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943554,10.4.1.2,911595,,,,0
2016,Alberta,2016A000248,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943555,10.4.2.1,21.6,,,,1
2016,Alberta,2016A000248,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943556,10.4.2.2,22.6,,,,1
2016,Alberta,2016A000248,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943557,10.5.1.1,10225,,,,0
2016,Alberta,2016A000248,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943558,10.5.2.1,0.3,,,,1
2016,Alberta,2016A000248,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943559,10.6.1.1,77520,,,,0
2016,Alberta,2016A000248,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943560,10.6.2.1,1.9,,,,1
2016,Alberta,2016A000248,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943561,10.7.1.1,2680,,,,0
2016,Alberta,2016A000248,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943562,10.7.2.1,0.1,,,,1
2016,Alberta,2016A000248,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943563,10.8.1.1,1640,,,,0
2016,Alberta,2016A000248,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943564,10.8.2.1,0,,,,1
2016,Colombie-Britannique,2016A000259,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943565,11.1.1.1,4598410,,,,0
2016,Colombie-Britannique,2016A000259,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943566,11.1.1.2,4598410,,,,0
2016,Colombie-Britannique,2016A000259,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943567,11.1.2.1,100,,,,1
2016,Colombie-Britannique,2016A000259,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943568,11.1.2.2,100,,,,1
2016,Colombie-Britannique,2016A000259,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943569,11.2.1.1,57425,,,,0
2016,Colombie-Britannique,2016A000259,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943570,11.2.1.2,64210,,,,0
2016,Colombie-Britannique,2016A000259,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943571,11.2.2.1,1.2,,,,1
2016,Colombie-Britannique,2016A000259,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943572,11.2.2.2,1.4,,,,1
2016,Colombie-Britannique,2016A000259,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943573,11.3.1.1,3170110,,,,0
2016,Colombie-Britannique,2016A000259,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943574,11.3.1.2,3220415,,,,0
2016,Colombie-Britannique,2016A000259,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943575,11.3.2.1,68.9,,,,1
2016,Colombie-Britannique,2016A000259,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943576,11.3.2.2,70,,,,1
2016,Colombie-Britannique,2016A000259,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943577,11.4.1.1,1267460,,,,0
2016,Colombie-Britannique,2016A000259,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943578,11.4.1.2,1313785,,,,0
2016,Colombie-Britannique,2016A000259,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943579,11.4.2.1,27.6,,,,1
2016,Colombie-Britannique,2016A000259,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943580,11.4.2.2,28.6,,,,1
2016,Colombie-Britannique,2016A000259,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943581,11.5.1.1,10065,,,,0
2016,Colombie-Britannique,2016A000259,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943582,11.5.2.1,0.2,,,,1
2016,Colombie-Britannique,2016A000259,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943583,11.6.1.1,89140,,,,0
2016,Colombie-Britannique,2016A000259,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943584,11.6.2.1,1.9,,,,1
2016,Colombie-Britannique,2016A000259,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943585,11.7.1.1,2100,,,,0
2016,Colombie-Britannique,2016A000259,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943586,11.7.2.1,0,,,,1
2016,Colombie-Britannique,2016A000259,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943587,11.8.1.1,2110,,,,0
2016,Colombie-Britannique,2016A000259,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943588,11.8.2.1,0,,,,1
2016,Yukon,2016A000260,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943589,12.1.1.1,35555,,,,0
2016,Yukon,2016A000260,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943590,12.1.1.2,35555,,,,0
2016,Yukon,2016A000260,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943591,12.1.2.1,100,,,,1
2016,Yukon,2016A000260,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943592,12.1.2.2,100,,,,1
2016,Yukon,2016A000260,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943593,12.2.1.1,1565,,,,0
2016,Yukon,2016A000260,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943594,12.2.1.2,1690,,,,0
2016,Yukon,2016A000260,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943595,12.2.2.1,4.4,,,,1
2016,Yukon,2016A000260,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943596,12.2.2.2,4.8,,,,1
2016,Yukon,2016A000260,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943597,12.3.1.1,29105,,,,0
2016,Yukon,2016A000260,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943598,12.3.1.2,29440,,,,0
